Year,Month,Day,Estimated DGSR
2010,12,4,17.751
2010,12,5,24.869
2010,12,6,32.78
2010,12,7,33.048
2010,12,8,28.641
2010,12,9,17.132
2010,12,10,21.027
2010,12,11,29.503
2010,12,12,33.478
2010,12,13,24.211
2010,12,14,29.786
2010,12,15,26.831
2010,12,16,19.932
2010,12,17,30.423
2010,12,18,34.247
2010,12,19,22.988
2010,12,20,29.302
2010,12,21,30.11
2010,12,22,31.558
2010,12,23,22.239
2010,12,24,26.39
2010,12,25,25.065
2010,12,26,29.542
2010,12,27,23.929
2010,12,28,33.582
2010,12,29,28.281
2010,12,30,31.748
2010,12,31,12.879
2011,1,1,23.733
2011,1,2,18.695
2011,1,3,17.416
2011,1,4,24.952
2011,1,5,18.204
2011,1,6,24.092
2011,1,7,32.447
2011,1,8,31.974
2011,1,9,31.777
2011,1,10,26.68
2011,1,11,29.729
2011,1,12,28.112
2011,1,13,19.044
2011,1,14,27.954
2011,1,15,21.136
2011,1,16,30.237
2011,1,17,29.326
2011,1,18,29.848
2011,1,19,28.834
2011,1,20,16.599
2011,1,21,10.901
2011,1,22,8.783
2011,1,23,26.732
2011,1,24,28.803
2011,1,25,19.06
2011,1,26,23.625
2011,1,27,26.331
2011,1,28,26.783
2011,1,29,23.816
2011,1,30,10.734
2011,1,31,9.475
2011,2,1,13.569
2011,2,2,22.036
2011,2,3,9.765
2011,2,4,14.037
2011,2,5,22.762
2011,2,6,11.877
2011,2,7,20.739
2011,2,8,19.584
2011,2,9,17.847
2011,2,10,12.512
2011,2,11,8.263
2011,2,12,10.743
2011,2,13,9.362
2011,2,14,20.503
2011,2,15,18.507
2011,2,16,18.124
2011,2,17,13.504
2011,2,18,11.207
2011,2,19,14.097
2011,2,20,14.177
2011,2,21,18.155
2011,2,22,16.602
2011,2,23,10.224
2011,2,24,10.754
2011,2,25,4.598
2011,2,26,7.745
2011,2,27,4.863
2011,2,28,5.24
2011,3,1,11.043
2011,3,2,4.432
2011,3,3,5.177
2011,3,4,9.786
2011,3,5,14.319
2011,3,6,3.834
2011,3,7,9.364
2011,3,8,4.378
2011,3,9,11.801
2011,3,10,8.18
2011,3,11,11.156
2011,3,12,3.208
2011,3,13,3.793
2011,3,14,8.124
2011,3,15,5.504
2011,3,16,3.78
2011,3,17,2.464
2011,3,18,10.372
2011,3,19,3.273
2011,3,20,3.178
2011,3,21,4.672
2011,3,22,7.944
2011,3,23,5.748
2011,3,24,5.243
2011,3,25,7.416
2011,3,26,5.588
2011,3,27,3.441
2011,3,28,4.457
2011,3,29,2.172
2011,3,30,2.669
2011,3,31,3.159
2011,4,1,4.303
2011,4,2,4.841
2011,4,3,6.163
2011,4,4,4.399
2011,4,5,3.577
2011,4,6,4.319
2011,4,7,2.187
2011,4,8,1.923
2011,4,9,2.383
2011,4,10,3.306
2011,4,11,1.803
2011,4,12,1.934
2011,4,13,3.301
2011,4,14,2.402
2011,4,15,1.78
2011,4,16,2.48
2011,4,17,1.657
2011,4,18,2.094
2011,4,19,2.479
2011,4,20,1.081
2011,4,21,1.293
2011,4,22,1.869
2011,4,23,1.348
2011,4,24,1.369
2011,4,25,1.556
2011,4,26,0.945
2011,4,27,0.444
2011,4,28,0.617
2011,4,29,0.721
2011,4,30,1.064
2011,5,1,0.813
2011,5,2,0.652
2011,5,3,0.382
2011,5,4,0.534
2011,5,5,0.132
2011,5,6,0.626
2011,5,7,0.379
2011,5,8,0.32
2011,5,9,0.295
2011,5,10,0.506
2011,5,11,0.239
2011,5,12,0.199
2011,5,13,0.197
2011,5,14,0.224
2011,5,15,0.071
2011,5,16,0.197
2011,5,17,0.091
2011,5,18,0.201
2011,5,19,0.029
2011,5,20,-0.007
2011,5,21,0.288
2011,5,22,0.083
2011,5,23,0.008
2011,5,24,0.012
2011,5,25,-0.145
2011,5,26,0.014
2011,7,18,0.247
2011,7,19,0.01
2011,7,20,-0.005
2011,7,21,-0.101
2011,7,22,0.041
2011,7,23,-0.056
2011,7,24,0.069
2011,7,25,0.179
2011,7,26,0.141
2011,7,27,0.059
2011,7,28,0.118
2011,7,29,0.158
2011,7,30,0.084
2011,7,31,0.371
2011,8,1,0.282
2011,8,2,0.367
2011,8,3,0.27
2011,8,4,-0.081
2011,8,5,0.406
2011,8,6,0.949
2011,8,7,0.272
2011,8,8,0.596
2011,8,9,1.189
2011,8,10,0.195
2011,8,11,0.784
2011,8,12,0.61
2011,8,13,1.001
2011,8,14,1.037
2011,8,15,1.272
2011,8,16,1.303
2011,8,17,1.034
2011,8,18,1.429
2011,8,19,1.772
2011,8,20,1.734
2011,8,21,2.301
2011,8,22,1.712
2011,8,23,1.432
2011,8,24,2.295
2011,8,25,2.391
2011,8,26,1.682
2011,8,27,2.859
2011,8,28,2.92
2011,8,29,2.321
2011,8,30,1.841
2011,8,31,2.011
2011,9,1,2.328
2011,9,2,2.231
2011,9,3,4.065
2011,9,4,4.724
2011,9,5,4.183
2011,9,6,2.125
2011,9,7,4.014
2011,9,8,5.531
2011,9,9,5.257
2011,9,10,3.43
2011,9,11,3.628
2011,9,12,3.798
2011,9,13,5.215
2011,9,14,5.23
2011,9,15,6.648
2011,9,16,3.705
2011,9,17,4.83
2011,9,18,4.863
2011,9,19,5.425
2011,9,20,8.646
2011,9,21,9.034
2011,9,22,8.955
2011,9,23,9.041
2011,9,24,7.266
2011,9,25,5.215
2011,9,26,4.407
2011,9,27,6.323
2011,9,28,9.868
2011,9,29,11.643
2011,9,30,11.469
2011,10,1,8.439
2011,10,2,10.536
2011,10,3,7.984
2011,10,4,12.814
2011,10,5,13.281
2011,10,6,12.289
2011,10,7,10.732
2011,10,8,13.984
2011,10,9,11.555
2011,10,10,14.948
2011,10,11,12.277
2011,10,12,15.46
2011,10,13,14.923
2011,10,14,14.05
2011,10,15,9.481
2011,10,16,13.733
2011,10,17,14.745
2011,10,18,13.29
2011,10,19,11.411
2011,10,20,11.49
2011,10,21,15.021
2011,10,22,13.838
2011,10,23,11.284
2011,10,24,14.273
2011,10,25,20.248
2011,10,26,19.987
2011,10,27,20.684
2011,10,28,21.322
2011,10,29,13.417
2011,10,30,20.071
2011,10,31,23.049
2011,11,1,23.495
2011,11,2,22.013
2011,11,3,10.627
2011,11,4,12.64
2011,11,5,23.87
2011,11,6,23.124
2011,11,7,26.428
2011,11,8,14.994
2011,11,9,16.514
2011,11,10,21.162
2011,11,11,26.558
2011,11,12,24.566
2011,11,13,27.255
2011,11,14,26.37
2011,11,15,21.367
2011,11,16,27.202
2011,11,17,27.469
2011,11,18,23.182
2011,11,19,27.995
2011,11,20,28.776
2011,11,21,28.889
2011,11,22,27.179
2011,11,23,15.286
2011,11,24,19.341
2011,11,25,28.828
2011,11,26,30.743
2011,11,27,26.121
2011,11,28,30.278
2011,11,29,30.917
2011,11,30,30.848
2011,12,1,23.868
2011,12,2,18.85
2011,12,3,27.857
2011,12,4,24.61
2011,12,5,30.663
2011,12,6,33.803
2011,12,7,31.511
2011,12,8,19.791
2011,12,9,28.206
2011,12,10,24.924
2011,12,11,28.038
2011,12,12,20.166
2011,12,13,27.834
2011,12,14,32.738
2011,12,15,29.975
2011,12,16,34.338
2011,12,17,34.593
2011,12,18,34.391
2011,12,19,32.679
2011,12,20,35.723
2011,12,21,33.456
2011,12,22,29.573
2011,12,23,30.542
2011,12,24,34.222
2011,12,25,31.893
2011,12,26,27.603
2011,12,27,29.222
2011,12,28,24.166
2011,12,29,33.129
2011,12,30,26.716
2011,12,31,33.049
2012,1,1,32.861
2012,1,2,32.429
2012,1,3,29.604
2012,1,4,15.43
2012,1,5,15.934
2012,1,6,14.6
2012,1,7,24.028
2012,1,8,23.722
2012,1,9,22.776
2012,1,10,30.122
2012,1,11,27.512
2012,1,12,25.269
2012,1,13,16.341
2012,1,14,24.732
2012,1,15,18.525
2012,1,17,26.413
2012,1,18,29.671
2012,1,19,21.979
2012,1,20,20.329
2012,1,21,26.914
2012,1,22,28.333
2012,1,23,27.069
2012,1,24,27.53
2012,1,25,19.965
2012,1,26,16.824
2012,1,27,18.441
2012,1,28,25.885
2012,1,29,11.319
2012,1,30,12.388
2012,1,31,21.774
2012,2,1,25.012
2012,2,2,17.803
2012,2,3,8.567
2012,2,4,9.502
2012,2,5,10.998
2012,2,6,17.965
2012,2,7,20.117
2012,2,8,19.666
2012,2,9,15.504
2012,2,10,23.159
2012,2,11,22.465
2012,2,12,9.189
2012,2,13,12.568
2012,2,14,6.542
2012,2,15,7.34
2012,2,16,8.152
2012,2,17,6.807
2012,2,18,17.087
2012,2,19,14.895
2012,2,20,11.819
2012,2,21,11.928
2012,2,22,16.489
2012,2,23,17.163
2012,2,24,13.332
2012,2,25,10.677
2012,2,26,6.121
2012,2,27,5.769
2012,2,28,16.377
2012,2,29,14.751
2012,3,1,14.871
2012,3,2,14.513
2012,3,3,15.486
2012,3,4,13.462
2012,3,5,5.442
2012,3,6,12.539
2012,3,7,11.241
2012,3,8,6.096
2012,3,9,6.494
2012,3,10,12.716
2012,3,11,11.501
2012,3,12,11.571
2012,3,13,11.321
2012,3,14,3.83
2012,3,15,4.001
2012,3,16,7.633
2012,3,17,8.01
2012,3,18,2.96
2012,3,19,7.135
2012,3,20,9.058
2012,3,21,3.337
2012,3,22,7.038
2012,3,23,4.229
2012,3,24,6.309
2012,3,25,2.72
2012,3,26,2.59
2012,3,27,4.885
2012,3,28,3.969
2012,3,29,3.912
2012,3,30,2.937
2012,3,31,4.412
2012,4,1,3.034
2012,4,2,5.241
2012,4,3,5.65
2012,4,4,3.592
2012,4,5,4.017
2012,4,6,3.058
2012,4,7,2.546
2012,4,8,1.765
2012,4,9,3.209
2012,4,10,1.109
2012,4,11,1.587
2012,4,12,2.692
2012,4,13,2.196
2012,4,14,1.562
2012,4,15,1.654
2012,4,16,2.249
2012,4,17,1.524
2012,4,18,1.032
2012,4,19,2.376
2012,4,20,2.201
2012,4,21,1.906
2012,4,22,1.342
2012,4,23,0.994
2012,4,24,1.155
2012,4,25,1.293
2012,4,26,1.029
2012,4,27,0.857
2012,4,28,0.507
2012,4,29,1.021
2012,4,30,0.684
2012,5,1,0.689
2012,5,2,0.696
2012,5,3,0.448
2012,5,4,0.407
2012,5,5,0.066
2012,5,6,0.379
2012,5,7,0.599
2012,5,8,0.36
2012,5,9,0.311
2012,5,10,0.205
2012,5,11,0.833
2012,5,12,0.864
2012,5,13,0.138
2012,5,14,0.313
2012,5,15,-0.245
2012,5,16,-0.025
2012,5,17,0.091
2012,5,18,0.057
2012,5,19,0.074
2012,5,20,0.032
2012,5,21,-0.021
2012,5,22,0.043
2012,5,23,-0.085
2012,5,24,0.028
2012,5,25,0.105
2012,5,26,0.181
2012,7,18,-0.131
2012,7,19,0.047
2012,7,20,0.123
2012,7,21,0.09
2012,7,22,0.146
2012,7,23,0.103
2012,7,24,0.125
2012,7,25,0.083
2012,7,26,0.118
2012,7,27,0.161
2012,7,28,0.098
2012,7,29,0.068
2012,7,30,0.224
2012,7,31,0.25
2012,8,1,0.41
2012,8,2,0.38
2012,8,3,0.536
2012,8,4,0.672
2012,8,5,0.582
2012,8,6,0.558
2012,8,7,0.482
2012,8,8,0.675
2012,8,9,0.578
2012,8,10,1.034
2012,8,11,1.011
2012,8,12,0.605
2012,8,13,0.924
2012,8,14,0.911
2012,8,15,0.817
2012,8,16,1.336
2012,8,17,1.291
2012,8,18,1.273
2012,8,19,1.065
2012,8,20,1.005
2012,8,21,1.366
2012,8,22,1.289
2012,8,23,2.506
2012,8,24,1.33
2012,8,25,1.817
2012,8,26,2.71
2012,8,27,3.225
2012,8,28,3.481
2012,8,29,3.419
2012,8,30,3.437
2012,8,31,3.007
2012,9,1,2.591
2012,9,2,2.595
2012,9,3,2.428
2012,9,4,2.655
2012,9,5,2.238
2012,9,6,3.495
2012,9,7,2.532
2012,9,8,4.348
2012,9,9,4.694
2012,9,10,3.87
2012,9,11,4.781
2012,9,12,4.18
2012,9,13,6.486
2012,9,14,7.864
2012,9,15,6.993
2012,9,16,6.102
2012,9,17,7.927
2012,9,18,6.6
2012,9,19,6.689
2012,9,20,7.602
2012,9,21,9.42
2012,9,22,7.207
2012,9,23,7.592
2012,9,24,6.345
2012,9,25,9.569
2012,9,26,6.565
2012,9,27,5.969
2012,9,28,8.185
2012,9,29,11.124
2012,9,30,11.824
2012,10,1,11.892
2012,10,2,10.101
2012,10,3,8.764
2012,10,4,10.553
2012,10,5,9.128
2012,10,6,11.423
2012,10,7,14.569
2012,10,8,9.663
2012,10,9,15.348
2012,10,10,9.008
2012,10,11,9.781
2012,10,12,12.63
2012,10,13,15.548
2012,10,14,16.655
2012,10,15,12.145
2012,10,16,16.453
2012,10,17,17.236
2012,10,18,11.725
2012,10,19,17.962
2012,10,20,18.18
2012,10,21,19.353
2012,10,22,13.942
2012,10,23,10.786
2012,10,24,13.789
2012,10,25,16.755
2012,10,26,20.882
2012,10,27,19.222
2012,10,28,11.548
2012,10,29,16.289
2012,10,30,22.233
2012,10,31,23.016
2012,11,1,23.857
2012,11,2,23.861
2012,11,3,24.05
2012,11,4,23.833
2012,11,5,24.775
2012,11,6,24.75
2012,11,7,24.389
2012,11,8,26.428
2012,11,9,20.959
2012,11,10,19.033
2012,11,11,26.301
2012,11,12,27.24
2012,11,13,27.724
2012,11,14,25.243
2012,11,15,16.118
2012,11,16,22.577
2012,11,17,21.867
2012,11,18,25.468
2012,11,19,28.13
2012,11,20,27.999
2012,11,21,29.015
2012,11,22,29.777
2012,11,23,30.544
2012,11,24,30.478
2012,11,25,30.146
2012,11,26,26.701
2012,11,27,25.658
2012,11,28,22.952
2012,11,29,15.562
2012,11,30,30.315
2012,12,1,30.929
2012,12,2,28.063
2012,12,3,28.319
2012,12,4,32.906
2012,12,5,31.948
2012,12,6,32.347
2012,12,7,32.456
2012,12,8,31.329
2012,12,9,32.504
2012,12,10,29.97
2012,12,11,30.423
2012,12,12,20.333
2012,12,13,30.446
2012,12,14,27.405
2012,12,15,32.046
2012,12,16,22.494
2012,12,17,17.215
2012,12,18,18.708
2012,12,19,14.382
2012,12,20,17.482
2012,12,21,24.907
2012,12,22,29.82
2012,12,23,34.006
2012,12,24,32.935
2012,12,25,32.026
2012,12,26,33.167
2012,12,27,31.742
2012,12,28,29.853
2012,12,29,32.954
2012,12,30,34.565
2013,1,1,25.027
2013,1,2,16.028
2013,1,3,22.114
2013,1,4,17.856
2013,1,5,27.934
2013,1,6,30.358
2013,1,7,14.042
2013,1,8,17.114
2013,1,9,15.88
2013,1,10,25.426
2013,1,11,24.077
2013,1,12,18.037
2013,1,13,27.947
2013,1,14,31.246
2013,1,15,29.809
2013,1,16,26.26
2013,1,17,22.283
2013,1,18,29.673
2013,1,19,28.506
2013,1,20,20.033
2013,1,21,15.71
2013,1,22,12.484
2013,1,23,10.93
2013,1,24,11.669
2013,1,25,17.147
2013,1,26,18.795
2013,1,27,15.265
2013,1,28,16.497
2013,1,29,17.995
2013,1,30,11.052
2013,1,31,20.063
2013,2,1,25.063
2013,2,2,23.851
2013,2,3,24.533
2013,2,4,24.003
2013,2,5,19.052
2013,2,6,12.423
2013,2,7,17.028
2013,2,8,12.446
2013,2,9,22.282
2013,2,10,7.534
2013,2,11,21.573
2013,2,12,5.884
2013,2,13,18.881
2013,2,14,21.255
2013,2,15,16.429
2013,2,16,12.536
2013,2,17,6.853
2013,2,18,14.354
2013,2,19,18.619
2013,2,20,16.684
2013,2,21,10.744
2013,2,22,8.043
2013,2,23,15.824
2013,2,24,17.142
2013,2,25,15.67
2013,2,26,7.759
2013,2,27,12.286
2013,2,28,15.486
2013,3,1,5.695
2013,3,2,6.209
2013,3,3,4.457
2013,3,4,12.077
2013,3,5,5.408
2013,3,6,8.011
2013,3,7,4.881
2013,3,8,4.142
2013,3,9,4.044
2013,3,10,12.319
2013,3,11,11.547
2013,3,12,4.273
2013,3,13,4.229
2013,3,14,7.274
2013,3,15,11.908
2013,3,16,4.307
2013,3,17,4.087
2013,3,18,5.193
2013,3,19,4.256
2013,3,20,6.63
2013,3,21,6.692
2013,3,22,8.164
2013,3,23,4.353
2013,3,24,4.404
2013,3,25,3.784
2013,3,26,7.113
2013,3,27,5.511
2013,3,28,2.799
2013,3,29,2.531
2013,3,30,3.544
2013,3,31,5.392
2013,4,1,5.084
2013,4,2,3.06
2013,4,3,3.723
2013,4,4,3.831
2013,4,5,5.096
2013,4,6,3.805
2013,4,7,3.072
2013,4,8,4.773
2013,4,9,2.141
2013,4,10,2.468
2013,4,11,3.646
2013,4,12,3.461
2013,4,13,1.595
2013,4,14,1.549
2013,4,15,3.179
2013,4,16,2.922
2013,4,17,2.421
2013,4,18,2.142
2013,4,19,1.87
2013,4,20,1.577
2013,4,21,1.941
2013,4,22,1.745
2013,4,23,1.779
2013,4,24,1.409
2013,4,25,0.966
2013,4,26,0.771
2013,4,27,0.306
2013,4,28,0.8
2013,4,29,0.842
2013,4,30,0.851
2013,5,1,0.51
2013,5,2,0.523
2013,5,3,0.258
2013,5,4,0.566
2013,5,5,0.629
2013,5,6,0.532
2013,5,7,0.346
2013,5,8,0.556
2013,5,9,0.257
2013,5,10,0.48
2013,5,11,0.279
2013,5,12,0.249
2013,5,13,0.33
2013,5,14,0.163
2013,5,15,0.152
2013,5,16,-0.089
2013,5,17,0.159
2013,5,18,0.003
2013,5,19,0.131
2013,5,20,0.036
2013,5,21,0.217
2013,5,22,-0.246
2013,5,23,-0.152
2013,5,24,0.266
2013,5,25,-0.302
2013,5,26,-0.042
2013,7,18,0.094
2013,7,19,0.029
2013,7,20,0.143
2013,7,21,0.376
2013,7,22,-0.155
2013,7,23,-0.039
2013,7,24,-0.033
2013,7,25,-0.003
2013,7,26,0.156
2013,7,27,0.063
2013,7,28,0.201
2013,7,29,0.07
2013,7,30,0.132
2013,7,31,0.204
2013,8,1,0.458
2013,8,2,0.719
2013,8,3,0.724
2013,8,4,0.477
2013,8,5,0.462
2013,8,6,0.697
2013,8,7,0.496
2013,8,8,0.527
2013,8,9,0.317
2013,8,10,0.713
2013,8,11,0.734
2013,8,12,0.704
2013,8,13,0.626
2013,8,14,1.114
2013,8,15,1.19
2013,8,16,1.297
2013,8,17,1.542
2013,8,18,1.472
2013,8,19,1.379
2013,8,20,1.088
2013,8,21,1.577
2013,8,22,2.268
2013,8,23,1.709
2013,8,24,1.644
2013,8,25,1.494
2013,8,26,1.852
2013,8,27,1.655
2013,8,28,2.162
2013,8,29,1.958
2013,8,30,2.036
2013,8,31,2.318
2013,9,1,4.285
2013,9,2,3.93
2013,9,3,4.133
2013,9,4,4.521
2013,9,5,3.896
2013,9,6,3.057
2013,9,7,3.014
2013,9,8,1.718
2013,9,9,2.225
2013,9,10,3.374
2013,9,11,6.225
2013,9,12,5.221
2013,9,13,2.338
2013,9,14,4.15
2013,9,15,7.617
2013,9,16,5.99
2013,9,17,7.178
2013,9,18,7.891
2013,9,19,11.94
2013,9,20,13.28
2013,9,21,2.735
2013,9,22,8.133
2013,9,23,6.228
2013,9,24,10.057
2013,9,25,6.003
2013,9,26,9.608
2013,9,27,7.81
2013,9,28,6.264
2013,9,29,7.412
2013,9,30,7.947
2013,10,1,12.192
2013,10,2,12.262
2013,10,3,12.637
2013,10,4,7.542
2013,10,5,10.068
2013,10,6,8.151
2013,10,7,13.485
2013,10,8,11.132
2013,10,9,8.023
2013,10,10,9.724
2013,10,11,14.995
2013,10,12,14.293
2013,10,13,10.676
2013,10,14,14.388
2013,10,15,13.589
2013,10,16,12.724
2013,10,17,14.476
2013,10,18,10.176
2013,10,19,15.417
2013,10,20,17.648
2013,10,21,13.989
2013,10,22,17.991
2013,10,23,21.041
2013,10,24,8.689
2013,10,25,17.962
2013,10,26,13.235
2013,10,27,12.911
2013,10,28,18.749
2013,10,29,21.244
2013,10,30,21.086
2013,10,31,23.507
2013,11,1,19.328
2013,11,2,21.408
2013,11,3,23.622
2013,11,4,24.343
2013,11,5,24.165
2013,11,6,25.563
2013,11,7,24.799
2013,11,8,26.146
2013,11,9,18.53
2013,11,10,23.792
2013,11,11,23.847
2013,11,12,24.708
2013,11,13,26.703
2013,11,14,15.683
2013,11,15,25.9
2013,11,16,19.661
2013,11,17,20.428
2013,11,18,13.989
2013,11,19,13.707
2013,11,20,24.57
2013,11,21,28.064
2013,11,22,24.523
2013,11,23,29.473
2013,11,24,26.665
2013,11,25,26
2013,11,26,26.945
2013,11,27,24.572
2013,11,28,25.096
2013,11,29,30.082
2013,11,30,25.803
2013,12,1,30.922
2013,12,2,23.927
2013,12,3,23.569
2013,12,4,28.731
2013,12,5,32.965
2013,12,6,26.398
2013,12,7,13.621
2013,12,8,29.417
2013,12,9,21.782
2013,12,10,23.041
2013,12,11,30.673
2013,12,12,28.772
2013,12,13,31.825
2013,12,14,23.212
2013,12,15,23.249
2013,12,16,16.702
2013,12,17,18.003
2013,12,18,26.335
2013,12,19,32.917
2013,12,20,32.764
2013,12,21,35.05
2013,12,22,34.641
2013,12,23,35.427
2013,12,24,35.022
2013,12,25,34.23
2013,12,26,33.296
2013,12,27,33.166
2013,12,28,27.239
2013,12,29,27.369
2013,12,30,27.764
2013,12,31,31.243
2014,1,1,31.921
2014,1,2,20.234
2014,1,3,22.305
2014,1,4,28.818
2014,1,5,28.367
2014,1,6,33.245
2014,1,7,31.638
2014,1,8,31.875
2014,1,9,29.221
2014,1,10,31.138
2014,1,11,30.823
2014,1,12,30.547
2014,1,13,27.225
2014,1,14,24.082
2014,1,15,20.425
2014,1,16,16.066
2014,1,17,28.221
2014,1,18,26.33
2014,1,19,17.546
2014,1,20,26.241
2014,1,21,26.005
2014,1,22,27.579
2014,1,23,26.124
2014,1,24,25.288
2014,1,25,27.174
2014,1,26,27.143
2014,1,27,13.006
2014,1,28,13.555
2014,1,29,11.063
2014,1,30,9.77
2014,1,31,26.211
2014,2,1,20.399
2014,2,2,20.194
2014,2,3,25.088
2014,2,4,23.143
2014,2,5,10.868
2014,2,6,14.133
2014,2,7,11.447
2014,2,8,22.192
2014,2,9,23.985
2014,2,10,13.344
2014,2,11,13.704
2014,2,12,21.323
2014,2,13,8.76
2014,2,14,12.886
2014,2,15,17.618
2014,2,16,16.193
2014,2,17,10.859
2014,2,18,14.055
2014,2,19,10.109
2014,2,20,10.473
2014,2,21,11.573
2014,2,22,14.833
2014,2,23,14.153
2014,2,24,5.236
2014,2,25,6.692
2014,2,26,15.739
2014,2,27,15.996
2014,2,28,9.014
2014,3,1,5.4
2014,3,2,15.215
2014,3,3,15.517
2014,3,4,4.936
2014,3,5,5.296
2014,3,6,10.458
2014,3,7,4.657
2014,3,8,6.29
2014,3,9,6.325
2014,3,10,9.909
2014,3,11,8.163
2014,3,12,4.743
2014,3,13,3.684
2014,3,14,6.518
2014,3,15,3.794
2014,3,16,9.834
2014,3,17,4.87
2014,3,18,5.394
2014,3,19,7.912
2014,3,20,9.503
2014,3,21,9.27
2014,3,22,7.11
2014,3,23,6.432
2014,3,24,3.376
2014,3,25,3.608
2014,3,26,3.919
2014,3,27,3.32
2014,3,28,7.083
2014,3,29,5.569
2014,3,30,5.655
2014,3,31,2.677
2014,4,1,3.398
2014,4,2,4.458
2014,4,3,2.755
2014,4,4,3.816
2014,4,5,2.748
2014,4,6,2.446
2014,4,7,2.853
2014,4,8,3.674
2014,4,9,4.326
2014,4,10,2.187
2014,4,11,2.961
2014,4,12,2.955
2014,4,13,1.523
2014,4,14,1.936
2014,4,15,2.523
2014,4,16,2.968
2014,4,17,2.119
2014,4,18,1.749
2014,4,19,0.674
2014,4,20,1.297
2014,4,21,2.427
2014,4,22,1.052
2014,4,23,0.905
2014,4,24,1.115
2014,4,25,0.904
2014,4,26,1.034
2014,4,27,0.843
2014,4,28,1.021
2014,4,29,1.213
2014,4,30,0.675
2014,5,1,0.833
2014,5,2,0.495
2014,5,3,1.024
2014,5,4,0.375
2014,5,5,0.343
2014,5,6,0.555
2014,5,7,0.273
2014,5,8,0.425
2014,5,9,0.447
2014,5,10,0.529
2014,5,11,0.081
2014,5,12,0.198
2014,5,13,0.233
2014,5,14,0.11
2014,5,15,0.164
2014,5,16,0.212
2014,5,17,0.245
2014,5,18,0.151
2014,5,19,0.113
2014,5,20,-0.05
2014,5,21,-0.128
2014,5,22,0.548
2014,5,23,0.335
2014,5,24,-0.086
2014,5,25,0.194
2014,5,26,0.315
2014,7,18,0.051
2014,7,19,-0.103
2014,7,20,0.023
2014,7,21,0.057
2014,7,22,0.209
2014,7,23,0.115
2014,7,24,0.087
2014,7,25,0.069
2014,7,26,0.14
2014,7,27,0.406
2014,7,28,0.189
2014,7,29,0.096
2014,7,30,0.085
2014,7,31,0.012
2014,8,1,0.423
2014,8,2,0.359
2014,8,3,0.558
2014,8,4,0.297
2014,8,5,0.386
2014,8,6,0.158
2014,8,7,0.658
2014,8,8,0.445
2014,8,9,0.634
2014,8,10,0.484
2014,8,11,0.758
2014,8,12,0.636
2014,8,13,0.557
2014,8,14,0.537
2014,8,15,0.564
2014,8,16,0.821
2014,8,17,0.943
2014,8,18,1.482
2014,8,20,1.596
2014,8,21,1.176
2014,8,22,1.236
2014,8,23,1.682
2014,8,24,2.755
2014,8,25,2.459
2014,8,26,2.033
2014,8,27,3.572
2014,8,28,3.386
2014,8,29,2.522
2014,8,30,3.527
2014,8,31,3.444
2014,9,1,3.771
2014,9,2,2.21
2014,9,3,4.641
2014,9,4,5.133
2014,9,5,3.659
2014,9,6,4.068
2014,9,7,4.044
2014,9,8,5.232
2014,9,9,5.696
2014,9,10,6.007
2014,9,11,4.985
2014,9,12,4.252
2014,9,13,7.414
2014,9,14,7.368
2014,9,15,4.745
2014,9,16,4.735
2014,9,17,5.486
2014,9,18,4.807
2014,9,19,3.012
2014,9,20,4.84
2014,9,21,5.68
2014,9,22,8.353
2014,9,23,8.881
2014,9,24,9.483
2014,9,25,10.632
2014,9,26,10.542
2014,9,27,5.628
2014,9,28,8.036
2014,9,29,7.327
2014,9,30,10.725
2014,10,1,8.921
2014,10,2,7.575
2014,10,3,12.471
2014,10,4,11.579
2014,10,5,8.606
2014,10,6,11.951
2014,10,7,12.717
2014,10,8,10.783
2014,10,9,8.714
2014,10,10,9.141
2014,10,11,8.707
2014,10,12,9.047
2014,10,13,10.267
2014,10,14,8.257
2014,10,15,14.582
2014,10,16,15.409
2014,10,17,16.879
2014,10,18,16.896
2014,10,19,17.579
2014,10,20,16.35
2014,10,21,17.031
2014,10,22,17.003
2014,10,23,19.553
2014,10,24,17.83
2014,10,25,13.317
2014,10,26,16.303
2014,10,27,17.021
2014,10,28,19.132
2014,10,29,17.054
2014,10,30,21.132
2014,10,31,22.679
2014,11,1,22.278
2014,11,2,23.941
2014,11,3,22.42
2014,11,4,24.587
2014,11,5,18.102
2014,11,6,23.557
2014,11,7,19.599
2014,11,8,19.13
2014,11,9,20.344
2014,11,10,20.175
2014,11,11,21.556
2014,11,12,23.244
2014,11,13,11.354
2014,11,14,20.32
2014,11,15,15.077
2014,11,16,24.68
2014,11,17,20.643
2014,11,18,21.685
2014,11,19,21.754
2014,11,20,22.157
2014,11,21,25.755
2014,11,22,29.772
2014,11,23,30.675
2014,11,24,31.024
2014,11,25,27.011
2014,11,26,25.521
2014,11,27,30.725
2014,11,28,31.53
2014,11,29,25.953
2014,11,30,31.908
2014,12,1,31.043
2014,12,2,30.81
2014,12,3,29.618
2014,12,4,33.677
2014,12,5,31.899
2014,12,6,28.347
2014,12,7,26.574
2014,12,8,30.414
2014,12,9,33.198
2014,12,10,31.209
2014,12,11,27.628
2014,12,12,30.962
2014,12,13,26.186
2014,12,14,34.796
2014,12,15,22.042
2014,12,16,23.76
2014,12,17,29.85
2014,12,18,31.898
2014,12,19,31.688
2014,12,20,30.529
2014,12,21,19.137
2014,12,22,32.784
